,Indicator,NFHS_5,NFHS_4
1,Female population age 6 years and above who ever attended school (%),71.4,68.4
2,Population below age 15 years (%),25.3,29.2
3,"Sex ratio of the total population (females per 1,000 males)",979,996
4,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",958,"1,228"
5,Children under age 5 years whose birth was registered with the civil authority (%),96.8,88.8
6,Deaths in the last 3 years registered with the civil authority (%),60.3,na
7,Population living in households with electricity (%),97.9,84.1
8,Population living in households with an improved drinking-water source (%),94.0,89.1
9,Population living in households that use an improved sanitation facility(%),53.5,22.7
10,Households using clean fuel for cooking (%),29.5,18.8
11,Households using iodized salt (%),85.3,79.3
12,Households with any usual member covered under a health insurance/financing scheme (%),18.1,17.2
13,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.3,na
15,Women who are literate (%),67.2,na
16,Women with 10 or more years of schooling (%),32.5,23.4
18,Women age 20-24 years married before age 18 years (%),17.2,31.1
19,Births in the 5 years preceding the survey that are third or higher order (%),3.0,3.0
20,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.7,4.3
21,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),55.5,19.2
23,Any method (%),72.4,45.7
24,Any modern method (%),64.1,44.3
25,Female sterilization (%),50.8,40.8
26,Male sterilization (%),1.1,0.7
27,IUD/PPIUD (%),1.0,0.4
28,Pill (%),2.2,0.6
29,Condom (%),6.3,1.7
30,Injectables (%),0.5,0.1
32,Total unmet need(%),6.0,9.8
33,Unmet need for spacing (%),3.2,4.7
35,Health worker ever talked to female non-users about family planning (%),27.3,13.8
36,Current users ever told about side effects of current method (%),55.6,22.4
39,Mothers who had an antenatal check-up in the first trimester (%),73.6,36.6
40,Mothers who had at least 4 antenatal care visits (%),52.9,32.7
41,Mothers whose last birth was protected against neonatal tetanus (%),95.8,90.8
42,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),52.8,29.4
43,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),25.3,7.7
44,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.9,88.9
46,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),82.2,61.3
47,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,019","4,685"
48,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,5.7
50,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),83.7,na
52,Institutional births (%),91.8,78.4
53,Institutional births in public facility (%),84.4,68.2
54,Home births that were conducted by skilled health personnel (%),3.8,4.8
55,Births attended by skilled health personnel (%),93.3,75.5
56,Births delivered by caesarean section (%),5.1,8.4
57,Births in a private health facility that were delivered by caesarean section (%),*,(69.9)
58,Births in a public health facility that were delivered by caesarean section (%),1.9,1.9
61,Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall (%),(86.0),46.7
62,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(77.9),(74.4)
63,Children age 12-23 months who have received BCG (%),(95.8),97.3
64,Children age 12-23 months who have received 3 doses of polio vaccine (%),(93.0),57.5
65,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(90.5),83.7
66,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(97.5),85.4
67,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(35.0),na
68,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(75.9),na
69,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(90.5),49.1
70,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),69.7,68.7
71,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),97.3
72,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),2.7
74,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),9.1,6.6
75,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
76,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
77,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
78,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.3,2.5
80,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(45.6),(55.4)
