,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),63.1,60.2
1,Population below age 15 years (%),22.9,28.1
2,"Sex ratio of the total population (females per 1,000 males)",974,983
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,021",817
4,Children under age 5 years whose birth was registered with the civil authority (%),98.0,80.2
5,Deaths in the last 3 years registered with the civil authority (%),87.2,na
6,Population living in households with electricity (%),99.9,98.1
7,Population living in households with an improved drinking-water source (%),77.6,72.7
8,Population living in households that use an improved sanitation facility(%),65.4,31.1
9,Households using clean fuel for cooking (%),45.6,29.1
10,Households using iodized salt (%),99.3,98.1
11,Households with any usual member covered under a health insurance/financing scheme (%),48.4,10.5
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),4.1,na
13,Women who are literate (%),64.8,na
14,Women with 10 or more years of schooling (%),24.1,17.5
15,Women age 20-24 years married before age 18 years (%),34.8,54.0
16,Births in the 5 years preceding the survey that are third or higher order (%),0.4,1.1
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),6.1,4.4
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),62.5,49.8
19,Any method (%),72.6,18.1
20,Any modern method (%),64.8,18.1
21,Female sterilization (%),48.1,12.5
22,Male sterilization (%),0.8,0.5
23,IUD/PPIUD (%),0.5,0.6
24,Pill (%),2.6,0.8
25,Condom (%),11.8,3.7
26,Injectables (%),0.0,0.0
27,Total unmet need(%),8.7,14.9
28,Unmet need for spacing (%),4.6,6.7
29,Health worker ever talked to female non-users about family planning (%),35.8,8.1
30,Current users ever told about side effects of current method (%),79.4,(16.7)
31,Mothers who had an antenatal check-up in the first trimester (%),86.6,45.5
32,Mothers who had at least 4 antenatal care visits (%),60.8,34.8
33,Mothers whose last birth was protected against neonatal tetanus (%),92.5,84.8
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),49.3,14.6
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),33.8,8.0
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.6,89.3
37,days of delivery (%),93.6,55.8
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,812","1,469"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(2.4)
40,days of delivery (%),90.1,na
41,Institutional births (%),99.4,88.2
42,Institutional births in public facility (%),93.2,79.8
43,Home births that were conducted by skilled health personnel (%),0.0,2.8
44,Births attended by skilled health personnel (%),96.4,88.4
45,Births delivered by caesarean section (%),18.5,12.5
46,Births in a private health facility that were delivered by caesarean section (%),*,(34.0)
47,Births in a public health facility that were delivered by caesarean section (%),14.3,12.0
48,mother's recall (%),75.1,43.5
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(85.2),67.1
50,Children age 12-23 months who have received BCG (%),94.7,83.8
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),80.2,66.7
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),85.7,59.3
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),87.3,63.3
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),29.2,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),71.8,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),85.7,51.1
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),87.9,58.8
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.3,96.3
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.7,2.4
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.9,13.9
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,43.9
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,16.5
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,66.5
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.4,4.6
65,health provider (%),*,77.0
66,Children under age 3 years breastfed within one hour of birth (%),49.5,36.4
67,Children under age 6 months exclusively breastfed (%),*,(95.1)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(19.6)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),1.4,2.5
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),1.2,2.4
72,Children under 5 years who are stunted (height-for-age) (%),30.9,34.0
73,Children under 5 years who are wasted (weight-for-height) (%),13.1,21.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),4.1,7.5
75,Children under 5 years who are underweight (weight-for-age) (%),22.9,31.2
76,Children under 5 years who are overweight (weight-for-height) (%),1.2,0.8
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),29.4,31.1
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.2,14.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),30.1,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),65.4,66.1
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),57.0,50.3
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(45.8),47.7
83,All women age 15-49 years who are anaemic (%),56.7,50.2
84,All women age 15-19 years who are anaemic (%),56.4,52.3
85,Blood sugar level - high (141-160 mg/dl)(%),5.5,na
86,Blood sugar level - very high (>160 mg/dl)(%),4.2,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
88,Blood sugar level - high (141-160 mg/dl)(%),5.7,na
89,Blood sugar level - very high (>160 mg/dl) (%),5.3,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.6,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.2,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.4,na
93,blood pressure (%),29.6,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),24.5,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.2,na
96,blood pressure (%),36.2,na
97,Ever undergone a screening test for cervical cancer (%),0.4,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.6,na
100,Women age 15 years and above who use any kind of tobacco (%),2.3,na
101,Men age 15 years and above who use any kind of tobacco (%),35.3,na
102,Women age 15 years and above who consume alcohol (%),0.3,na
103,Men age 15 years and above who consume alcohol (%),11.3,na
